dataset,instance_id,commit_id,parent_sha,bug_category,model,agent,strategy,run_role,method,source_files,modified_func_names,bug_reveal_tests,patch_path,test_status,bug_fix_verdict,confirmed_bug_fix_for_rate,review_confidence,review_reason,risk_signals,patch_files,gold_files,add_jaccard,add_seq_ratio,remove_jaccard,remove_seq_ratio,patch_changed_lines,gold_changed_lines,elapsed_seconds,total_tokens,prompt_tokens,completion_tokens,author_review_note,bug_fix_evidence
multi,pytorch_multi_full_0098_mps_99b32a6750bf,99b32a6750bfd0cfe2bc84a47823e1da34802b7b,783da8b8e7f3af90c5b8bde4c849768bd2860834,Numeric,gpt,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,gpt_autocoderover_no_patch_retry_fill_autocoderover_openai_gpt4o_acrpatch_short_10000_retry_0083_0107_editregion,torch/_inductor/codegen/mps.py;torch/_inductor/codegen/triton.py,def:MetalExprPrinter._print_Float;def:TritonPrinter._print_Float,test/inductor/test_torchinductor.py::test_index_float_zero,data/multi_func_160/patches/pytorch_multi_full_0098_mps_99b32a6750bf/gpt__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,,torch/_inductor/codegen/triton.py,torch/_inductor/codegen/mps.py;torch/_inductor/codegen/triton.py,0.000,0.056,0.000,0.143,2,9,27.525,1126,1060,66,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/codegen/triton.py']; gold_files=['torch/_inductor/codegen/mps.py', 'torch/_inductor/codegen/triton.py']; add_seq=0.056; rem_seq=0.143; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=2; gold_lines=9; risks=[]"
multi,pytorch_multi_full_0085_select_algorithm_3f83e8915e86,3f83e8915e86a93da2fe01fda45602dcd0e3ebfd,d7e3f493d9bc7d95aaf0364eb53089706b26db90,Shape,deepseek,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,def:AlgorithmSelectorCache.benchmark_example_value;def:AlgorithmSelectorCache.key_of;def:SizeVarAllocator.atomically_apply_size_hint,test/inductor/test_unbacked_symints.py::test_autotune_with_unbacked_stride,data/multi_func_160/patches/pytorch_multi_full_0085_select_algorithm_3f83e8915e86/deepseek__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,0.174,0.461,0.556,0.508,44,30,36.477,9308,1576,7732,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/select_algorithm.py', 'torch/_inductor/sizevars.py']; gold_files=['torch/_inductor/select_algorithm.py', 'torch/_inductor/sizevars.py']; add_seq=0.461; rem_seq=0.508; add_jaccard=0.174; rem_jaccard=0.556; patch_lines=44; gold_lines=30; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0101_select_algorithm_3f83e8915e86,3f83e8915e86a93da2fe01fda45602dcd0e3ebfd,d7e3f493d9bc7d95aaf0364eb53089706b26db90,Shape,deepseek,agentless,search-replace-known-location-editregion,no_patch_retry_fill,deepseek_agentless_no_patch_retry_fill_agentless_searchreplace_v4pro_10000_retry_3000_nopatch_editregion,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,def:AlgorithmSelectorCache.benchmark_example_value;def:AlgorithmSelectorCache.key_of;def:SizeVarAllocator.atomically_apply_size_hint,test/inductor/test_unbacked_symints.py::test_autotune_with_unbacked_stride,data/multi_func_160/patches/pytorch_multi_full_0101_select_algorithm_3f83e8915e86/deepseek__agentless__no_patch_retry_fill__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_inductor/select_algorithm.py,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,0.000,0.069,0.429,0.389,5,30,19.755,11440,1656,9784,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/select_algorithm.py']; gold_files=['torch/_inductor/select_algorithm.py', 'torch/_inductor/sizevars.py']; add_seq=0.069; rem_seq=0.389; add_jaccard=0.000; rem_jaccard=0.429; patch_lines=5; gold_lines=30; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0101_select_algorithm_3f83e8915e86,3f83e8915e86a93da2fe01fda45602dcd0e3ebfd,d7e3f493d9bc7d95aaf0364eb53089706b26db90,Shape,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,deepseek_aider_no_patch_retry_fill_aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,def:AlgorithmSelectorCache.benchmark_example_value;def:AlgorithmSelectorCache.key_of;def:SizeVarAllocator.atomically_apply_size_hint,test/inductor/test_unbacked_symints.py::test_autotune_with_unbacked_stride,data/multi_func_160/patches/pytorch_multi_full_0101_select_algorithm_3f83e8915e86/deepseek__aider__no_patch_retry_fill__search-replace-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_inductor/sizevars.py,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,0.000,0.350,0.250,0.521,6,30,19.981,10061,1577,8484,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/sizevars.py']; gold_files=['torch/_inductor/select_algorithm.py', 'torch/_inductor/sizevars.py']; add_seq=0.350; rem_seq=0.521; add_jaccard=0.000; rem_jaccard=0.250; patch_lines=6; gold_lines=30; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0101_select_algorithm_3f83e8915e86,3f83e8915e86a93da2fe01fda45602dcd0e3ebfd,d7e3f493d9bc7d95aaf0364eb53089706b26db90,Shape,gpt,agentless,search-replace-known-location-editregion,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_remaining_from11_editregion,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,def:AlgorithmSelectorCache.benchmark_example_value;def:AlgorithmSelectorCache.key_of;def:SizeVarAllocator.atomically_apply_size_hint,test/inductor/test_unbacked_symints.py::test_autotune_with_unbacked_stride,data/multi_func_160/patches/pytorch_multi_full_0101_select_algorithm_3f83e8915e86/gpt__agentless__main__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,0.053,0.392,0.444,0.407,22,30,21.153,1908,1533,375,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/select_algorithm.py', 'torch/_inductor/sizevars.py']; gold_files=['torch/_inductor/select_algorithm.py', 'torch/_inductor/sizevars.py']; add_seq=0.392; rem_seq=0.407; add_jaccard=0.053; rem_jaccard=0.444; patch_lines=22; gold_lines=30; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0101_select_algorithm_3f83e8915e86,3f83e8915e86a93da2fe01fda45602dcd0e3ebfd,d7e3f493d9bc7d95aaf0364eb53089706b26db90,Shape,gpt,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,gpt_aider_no_patch_retry_fill_aider_openai_gpt4o_searchreplace_short_10000_retry_0090_0109_editregion,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,def:AlgorithmSelectorCache.benchmark_example_value;def:AlgorithmSelectorCache.key_of;def:SizeVarAllocator.atomically_apply_size_hint,test/inductor/test_unbacked_symints.py::test_autotune_with_unbacked_stride,data/multi_func_160/patches/pytorch_multi_full_0101_select_algorithm_3f83e8915e86/gpt__aider__no_patch_retry_fill__search-replace-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,0.056,0.236,0.333,0.167,14,30,20.038,1838,1456,382,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/select_algorithm.py', 'torch/_inductor/sizevars.py']; gold_files=['torch/_inductor/select_algorithm.py', 'torch/_inductor/sizevars.py']; add_seq=0.236; rem_seq=0.167; add_jaccard=0.056; rem_jaccard=0.333; patch_lines=14; gold_lines=30; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0101_select_algorithm_3f83e8915e86,3f83e8915e86a93da2fe01fda45602dcd0e3ebfd,d7e3f493d9bc7d95aaf0364eb53089706b26db90,Shape,gpt,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,gpt_autocoderover_no_patch_retry_fill_autocoderover_openai_gpt4o_acrpatch_short_10000_retry_0083_0107_editregion,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,def:AlgorithmSelectorCache.benchmark_example_value;def:AlgorithmSelectorCache.key_of;def:SizeVarAllocator.atomically_apply_size_hint,test/inductor/test_unbacked_symints.py::test_autotune_with_unbacked_stride,data/multi_func_160/patches/pytorch_multi_full_0101_select_algorithm_3f83e8915e86/gpt__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,0.062,0.007,0.000,0.000,3,30,19.896,1720,1467,253,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/select_algorithm.py', 'torch/_inductor/sizevars.py']; gold_files=['torch/_inductor/select_algorithm.py', 'torch/_inductor/sizevars.py']; add_seq=0.007; rem_seq=0.000; add_jaccard=0.062; rem_jaccard=0.000; patch_lines=3; gold_lines=30; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0101_select_algorithm_3f83e8915e86,3f83e8915e86a93da2fe01fda45602dcd0e3ebfd,d7e3f493d9bc7d95aaf0364eb53089706b26db90,Shape,gpt,swe,tool-call-short-known-location-editregion,main,gpt_swe_main_swe_openai_gpt4o_toolcall_short_10000_remaining_from11_editregion,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,def:AlgorithmSelectorCache.benchmark_example_value;def:AlgorithmSelectorCache.key_of;def:SizeVarAllocator.atomically_apply_size_hint,test/inductor/test_unbacked_symints.py::test_autotune_with_unbacked_stride,data/multi_func_160/patches/pytorch_multi_full_0101_select_algorithm_3f83e8915e86/gpt__swe__main__tool-call-short-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,,torch/_inductor/select_algorithm.py,torch/_inductor/select_algorithm.py;torch/_inductor/sizevars.py,0.000,0.011,0.000,0.108,2,30,19.923,1492,1452,40,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/select_algorithm.py']; gold_files=['torch/_inductor/select_algorithm.py', 'torch/_inductor/sizevars.py']; add_seq=0.011; rem_seq=0.108; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=2; gold_lines=30; risks=[]"
multi,pytorch_multi_full_0087_higher_order_ops_cee16353db38,cee16353db384dd33a4804f9f26829cacfcfbab7,8f82a44a5beed0f205a7f273b9f062da43d65679,API,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,deepseek_swe_no_patch_retry_fill_swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/misc.py,def:AutogradFunctionApplyVariable.call_function;def:AutogradFunctionVariable.call_method,test/dynamo/test_autograd_function.py::test_stride_in_bwd,data/multi_func_160/patches/pytorch_multi_full_0087_higher_order_ops_cee16353db38/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,,torch/_dynamo/variables/higher_order_ops.py,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/misc.py,0.000,0.338,0.026,0.024,23,37,9.251,3952,1323,2629,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/higher_order_ops.py']; gold_files=['torch/_dynamo/variables/higher_order_ops.py', 'torch/_dynamo/variables/misc.py']; add_seq=0.338; rem_seq=0.024; add_jaccard=0.000; rem_jaccard=0.026; patch_lines=23; gold_lines=37; risks=[]"
multi,pytorch_multi_full_0094_higher_order_ops_cee16353db38,cee16353db384dd33a4804f9f26829cacfcfbab7,8f82a44a5beed0f205a7f273b9f062da43d65679,API,deepseek,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/misc.py,def:AutogradFunctionApplyVariable.call_function;def:AutogradFunctionVariable.call_method,test/dynamo/test_autograd_function.py::test_stride_in_bwd,data/multi_func_160/patches/pytorch_multi_full_0094_higher_order_ops_cee16353db38/deepseek__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,,torch/_dynamo/variables/higher_order_ops.py,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/misc.py,0.000,0.338,0.026,0.024,23,37,6.91,6427,1332,5095,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/higher_order_ops.py']; gold_files=['torch/_dynamo/variables/higher_order_ops.py', 'torch/_dynamo/variables/misc.py']; add_seq=0.338; rem_seq=0.024; add_jaccard=0.000; rem_jaccard=0.026; patch_lines=23; gold_lines=37; risks=[]"
multi,pytorch_multi_full_0110_higher_order_ops_cee16353db38,cee16353db384dd33a4804f9f26829cacfcfbab7,8f82a44a5beed0f205a7f273b9f062da43d65679,API,deepseek,agentless,search-replace-known-location-editregion,no_patch_retry_fill,deepseek_agentless_no_patch_retry_fill_agentless_searchreplace_v4pro_10000_retry_3000_nopatch_editregion,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/misc.py,def:AutogradFunctionApplyVariable.call_function;def:AutogradFunctionVariable.call_method,test/dynamo/test_autograd_function.py::test_stride_in_bwd,data/multi_func_160/patches/pytorch_multi_full_0110_higher_order_ops_cee16353db38/deepseek__agentless__no_patch_retry_fill__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,,torch/_dynamo/variables/higher_order_ops.py,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/misc.py,0.000,0.367,0.053,0.091,25,37,6.586,4207,1412,2795,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/higher_order_ops.py']; gold_files=['torch/_dynamo/variables/higher_order_ops.py', 'torch/_dynamo/variables/misc.py']; add_seq=0.367; rem_seq=0.091; add_jaccard=0.000; rem_jaccard=0.053; patch_lines=25; gold_lines=37; risks=[]"
multi,pytorch_multi_full_0110_higher_order_ops_cee16353db38,cee16353db384dd33a4804f9f26829cacfcfbab7,8f82a44a5beed0f205a7f273b9f062da43d65679,API,deepseek,aider,search-replace-short-known-location-editregion,no_patch_retry_fill,deepseek_aider_no_patch_retry_fill_aider_searchreplace_short_v4pro_10000_retry_3000_nopatch_editregion_from76,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/misc.py,def:AutogradFunctionApplyVariable.call_function;def:AutogradFunctionVariable.call_method,test/dynamo/test_autograd_function.py::test_stride_in_bwd,data/multi_func_160/patches/pytorch_multi_full_0110_higher_order_ops_cee16353db38/deepseek__aider__no_patch_retry_fill__search-replace-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,,torch/_dynamo/variables/higher_order_ops.py,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/misc.py,0.000,0.338,0.026,0.024,23,37,6.968,4135,1333,2802,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/higher_order_ops.py']; gold_files=['torch/_dynamo/variables/higher_order_ops.py', 'torch/_dynamo/variables/misc.py']; add_seq=0.338; rem_seq=0.024; add_jaccard=0.000; rem_jaccard=0.026; patch_lines=23; gold_lines=37; risks=[]"
multi,pytorch_multi_full_0110_higher_order_ops_cee16353db38,cee16353db384dd33a4804f9f26829cacfcfbab7,8f82a44a5beed0f205a7f273b9f062da43d65679,API,gpt,autocoderover,original-patched-short-known-location-editregion,main,gpt_autocoderover_main_autocoderover_openai_gpt4o_acrpatch_short_10000_remaining_from11_editregion,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/misc.py,def:AutogradFunctionApplyVariable.call_function;def:AutogradFunctionVariable.call_method,test/dynamo/test_autograd_function.py::test_stride_in_bwd,data/multi_func_160/patches/pytorch_multi_full_0110_higher_order_ops_cee16353db38/gpt__autocoderover__main__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,,torch/_dynamo/variables/higher_order_ops.py,torch/_dynamo/variables/higher_order_ops.py;torch/_dynamo/variables/misc.py,0.000,0.338,0.026,0.024,23,37,7.06,1395,1206,189,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/higher_order_ops.py']; gold_files=['torch/_dynamo/variables/higher_order_ops.py', 'torch/_dynamo/variables/misc.py']; add_seq=0.338; rem_seq=0.024; add_jaccard=0.000; rem_jaccard=0.026; patch_lines=23; gold_lines=37; risks=[]"
multi,pytorch_multi_full_0088_lowering_c18e2ce53b41,c18e2ce53b4162b400ea7c471b5c57ac9e984fe0,ddb1e9783933229a8b7c3c5494102d4fbb567e6d,API,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,deepseek_swe_no_patch_retry_fill_swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_inductor/lowering.py;torch/_inductor/scheduler.py,def:Scheduler._codegen;def:unsupported_input_tensor,test/inductor/test_torchinductor_dynamic_shapes.py::test_floor;test/inductor/test_torchinductor_dynamic_shapes.py::test_meta_dynamic_shapes,data/multi_func_160/patches/pytorch_multi_full_0088_lowering_c18e2ce53b41/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,high,high_alignment_with_human_patch_and_passes_tests,,torch/_inductor/scheduler.py,torch/_inductor/lowering.py;torch/_inductor/scheduler.py,0.000,0.844,1.000,1.000,2,8,20.85,4484,993,3491,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/scheduler.py']; gold_files=['torch/_inductor/lowering.py', 'torch/_inductor/scheduler.py']; add_seq=0.844; rem_seq=1.000; add_jaccard=0.000; rem_jaccard=1.000; patch_lines=2; gold_lines=8; risks=[]"
